,suhu udara,kelembaban udara,suhu tanah,kelembaban tanah,cahaya,arus solar,arus aki,tegangan solar,tegangan aki,status
47236,31.0,57,36.77,192,48584,0.407,0.009,12.751,10.557,cerah kering
47237,31.05,53,37.3,176,46245,0.417,0.01,12.156,11.363,cerah kering
47238,32.33,51,36.0,174,57741,0.406,0.009,12.104,11.416,cerah kering
47239,31.01,58,35.77,179,60374,0.394,0.009,12.063,10.8,cerah kering
47240,30.35,53,34.11,174,50665,0.443,0.008,11.374,10.353,cerah kering
47241,31.94,50,34.41,185,46094,0.402,0.008,11.856,10.699,cerah kering
47242,30.33,58,34.04,185,58244,0.392,0.004,12.254,10.189,cerah kering
47243,30.61,51,35.81,156,45379,0.454,0.009,12.101,11.305,cerah kering
47244,31.62,57,36.3,124,56711,0.425,0.007,11.53,11.111,cerah kering
47245,30.82,53,35.85,119,52868,0.423,0.008,11.381,10.675,cerah kering
47246,32.29,60,33.36,108,52523,0.389,0.006,11.596,10.478,cerah kering
47247,32.22,53,36.7,176,57192,0.459,0.004,12.477,11.258,cerah kering
47248,31.41,52,33.57,161,47752,0.476,0.01,12.33,11.117,cerah kering
47249,31.27,60,35.46,182,61791,0.478,0.007,12.646,11.703,cerah kering
47250,30.69,57,35.39,172,60093,0.402,0.008,12.727,11.082,cerah kering
47251,32.09,59,34.17,191,51970,0.488,0.007,11.711,11.667,cerah kering
47252,31.04,58,34.39,146,51536,0.413,0.004,11.466,10.61,cerah kering
47253,31.67,55,37.31,122,47991,0.413,0.009,11.835,10.661,cerah kering
47254,31.67,54,37.25,191,48659,0.408,0.004,12.743,11.406,cerah kering
47255,32.43,59,36.39,137,51814,0.465,0.007,12.096,10.336,cerah kering
47256,31.78,60,34.52,171,48552,0.425,0.004,12.211,10.456,cerah kering
47257,31.38,55,35.56,118,61628,0.419,0.005,12.151,11.402,cerah kering
47258,30.29,54,34.14,172,46607,0.402,0.006,12.541,10.831,cerah kering
47259,30.32,56,34.14,130,62171,0.403,0.009,12.032,11.299,cerah kering
47260,30.37,60,33.01,116,62112,0.478,0.005,11.293,11.48,cerah kering
47261,30.23,55,36.71,117,60492,0.41,0.009,11.881,10.692,cerah kering
47262,30.68,58,35.96,169,57155,0.469,0.008,12.05,11.03,cerah kering
47263,32.06,56,37.42,123,54694,0.446,0.005,12.707,11.181,cerah kering
47264,32.05,53,35.76,126,46371,0.423,0.007,11.486,11.016,cerah kering
47265,32.2,58,35.51,165,58174,0.438,0.006,11.362,11.347,cerah kering
47266,32.07,53,35.17,118,60392,0.392,0.009,11.969,10.265,cerah kering
47267,30.77,55,33.13,109,45860,0.483,0.005,11.713,11.623,cerah kering
47268,30.84,57,35.94,186,59196,0.429,0.01,12.079,10.389,cerah kering
47269,31.5,54,33.17,167,55972,0.472,0.007,12.012,10.312,cerah kering
47270,32.21,50,34.39,137,47018,0.469,0.008,11.652,11.782,cerah kering
47271,31.18,51,33.22,125,53977,0.458,0.01,12.528,11.6,cerah kering
47272,31.73,50,36.67,130,58842,0.399,0.007,11.494,10.747,cerah kering
47273,31.63,60,34.17,126,55582,0.421,0.008,11.358,11.614,cerah kering
47274,30.38,55,34.03,142,45794,0.405,0.006,11.375,10.783,cerah kering
47275,31.63,54,33.87,192,55103,0.418,0.009,11.31,10.345,cerah kering
47276,31.9,56,34.63,116,57031,0.478,0.007,11.977,11.249,cerah kering
47277,30.54,57,37.27,191,52377,0.451,0.005,12.209,11.74,cerah kering
47278,30.93,51,35.22,120,58960,0.404,0.008,11.798,11.05,cerah kering
47279,31.97,59,33.33,172,59972,0.399,0.007,12.122,10.873,cerah kering
47280,32.36,55,34.08,191,48383,0.467,0.004,12.247,10.987,cerah kering
47281,30.88,58,34.59,157,45646,0.439,0.01,11.664,11.062,cerah kering
47282,30.39,59,34.55,162,48274,0.433,0.004,11.279,11.463,cerah kering
47283,31.95,56,37.08,143,56511,0.46,0.006,11.935,11.589,cerah kering
47284,31.53,59,36.64,108,57151,0.447,0.008,12.659,11.438,cerah kering
47285,31.01,58,35.79,129,53794,0.431,0.007,11.41,10.637,cerah kering
47286,31.87,60,33.53,117,56275,0.404,0.004,12.679,10.188,cerah kering
47287,31.87,56,36.13,186,53064,0.451,0.006,12.717,10.406,cerah kering
47288,31.69,58,33.74,172,50790,0.449,0.007,12.271,11.599,cerah kering
47289,31.51,58,33.58,165,59561,0.492,0.01,11.87,10.288,cerah kering
47290,30.28,54,33.01,182,51138,0.402,0.01,11.28,11.326,cerah kering
47291,31.75,50,33.03,137,48660,0.447,0.007,12.387,10.6,cerah kering
47292,31.54,54,37.11,179,59627,0.421,0.01,12.177,11.293,cerah kering
47293,32.19,57,37.4,132,61185,0.454,0.008,11.831,11.682,cerah kering
47294,30.81,60,36.23,170,60825,0.467,0.01,11.924,11.23,cerah kering
47295,31.25,56,36.24,160,47871,0.447,0.01,11.978,11.535,cerah kering
47296,32.46,58,37.38,191,59576,0.458,0.008,11.825,10.407,cerah kering
47297,31.42,60,36.51,126,52097,0.451,0.004,12.596,11.761,cerah kering
47298,31.75,59,35.35,193,52432,0.469,0.009,12.615,10.747,cerah kering
47299,31.17,54,34.9,141,49645,0.45,0.005,11.621,10.326,cerah kering
47300,31.54,58,35.81,106,59399,0.422,0.009,11.578,11.227,cerah kering
47301,32.21,60,36.27,117,58352,0.407,0.008,12.698,11.484,cerah kering
47302,32.43,60,35.74,130,55296,0.397,0.005,12.76,10.611,cerah kering
47303,31.58,54,34.33,155,54227,0.39,0.005,11.699,11.134,cerah kering
47304,30.39,60,34.05,160,54943,0.482,0.006,11.337,10.49,cerah kering
47305,32.2,52,36.31,134,57557,0.481,0.005,11.513,10.537,cerah kering
47306,31.6,60,34.59,157,47000,0.415,0.006,12.036,11.477,cerah kering
47307,31.22,60,36.41,169,58295,0.492,0.005,12.674,11.495,cerah kering
47308,30.83,57,37.22,147,54853,0.413,0.007,11.533,11.499,cerah kering
47309,32.45,56,37.3,191,61780,0.462,0.008,12.525,10.497,cerah kering
47310,30.85,54,36.01,107,47991,0.427,0.005,12.634,11.326,cerah kering
47311,32.11,56,35.86,193,45997,0.404,0.008,11.956,10.597,cerah kering
47312,30.74,60,34.81,120,60287,0.489,0.01,11.744,10.423,cerah kering
47313,30.85,54,33.46,174,48763,0.431,0.004,12.598,11.354,cerah kering
47314,30.23,59,36.7,182,48349,0.469,0.008,12.67,11.495,cerah kering
47315,32.2,55,36.65,169,61199,0.402,0.01,12.075,11.739,cerah kering
47316,31.08,59,33.61,164,57404,0.441,0.007,11.427,11.781,cerah kering
47317,31.53,60,34.13,106,47572,0.477,0.01,12.586,10.68,cerah kering
47318,31.02,52,33.37,185,60829,0.398,0.004,11.556,11.12,cerah kering
47319,32.43,56,33.21,144,59306,0.42,0.009,12.371,10.636,cerah kering
47320,30.29,52,37.19,178,53762,0.432,0.01,11.503,11.592,cerah kering
47321,31.73,52,36.95,146,55694,0.437,0.005,12.575,11.166,cerah kering
47322,32.27,53,34.82,151,45787,0.484,0.004,11.371,10.393,cerah kering
47323,32.41,60,34.7,164,61157,0.484,0.006,12.683,10.905,cerah kering
47324,31.7,52,35.95,171,58446,0.432,0.01,11.647,10.451,cerah kering
47325,30.69,51,33.16,148,53428,0.475,0.004,11.493,11.268,cerah kering
47326,30.59,55,35.95,181,58898,0.39,0.004,12.179,10.963,cerah kering
47327,30.53,51,33.38,154,45817,0.488,0.005,12.25,10.21,cerah kering
47328,31.75,50,35.08,177,55819,0.462,0.01,12.408,10.897,cerah kering
47329,31.6,58,37.12,162,56647,0.449,0.004,12.305,11.608,cerah kering
47330,31.33,51,33.5,158,53347,0.403,0.006,12.597,11.214,cerah kering
47331,30.73,52,34.34,132,50534,0.426,0.004,11.339,10.199,cerah kering
47332,32.42,58,36.76,142,53066,0.405,0.006,11.704,11.738,cerah kering
47333,31.16,50,35.36,131,60771,0.436,0.009,12.546,10.923,cerah kering
47334,30.69,56,35.49,187,52970,0.43,0.004,12.755,10.458,cerah kering
47335,30.47,51,34.26,170,60188,0.405,0.008,11.378,10.498,cerah kering
47336,31.23,51,33.72,120,53024,0.457,0.01,11.793,10.659,cerah kering
47337,31.52,60,33.56,159,50007,0.406,0.006,11.562,10.187,cerah kering
47338,30.36,56,34.86,153,48389,0.395,0.007,12.236,11.382,cerah kering
47339,30.51,51,33.32,130,61063,0.428,0.009,12.777,10.258,cerah kering
47340,31.84,52,37.48,192,53459,0.444,0.004,11.811,11.437,cerah kering
47341,31.31,50,37.49,126,50140,0.395,0.009,11.464,11.475,cerah kering
47342,31.42,60,33.53,145,58351,0.436,0.009,11.478,11.38,cerah kering
47343,32.1,53,36.82,186,53829,0.43,0.004,11.603,11.432,cerah kering
47344,30.68,58,37.29,141,48121,0.411,0.004,12.313,10.413,cerah kering
47345,30.34,54,34.96,152,49699,0.466,0.006,12.661,10.234,cerah kering
47346,30.51,50,33.18,162,58339,0.389,0.008,11.707,11.014,cerah kering
47347,31.86,60,35.18,128,55226,0.39,0.004,12.289,10.278,cerah kering
47348,32.33,55,34.35,136,49406,0.435,0.006,11.547,10.873,cerah kering
47349,31.91,58,37.16,185,61731,0.432,0.005,11.992,10.732,cerah kering
47350,32.06,58,36.47,192,59250,0.467,0.007,12.674,10.952,cerah kering
47351,31.39,50,34.33,149,60914,0.394,0.004,12.612,10.304,cerah kering
47352,32.43,57,33.9,148,45720,0.467,0.004,12.049,10.487,cerah kering
47353,30.34,57,34.21,163,57269,0.455,0.01,12.696,10.56,cerah kering
47354,30.4,54,37.05,122,50321,0.483,0.005,12.07,10.675,cerah kering
47355,31.11,57,33.81,119,55543,0.446,0.009,12.674,10.72,cerah kering
47356,31.15,58,37.2,168,56198,0.409,0.005,11.803,11.649,cerah kering
47357,30.97,55,34.47,110,48755,0.445,0.004,12.653,11.215,cerah kering
47358,31.67,51,33.57,172,57990,0.417,0.007,12.695,10.875,cerah kering
47359,31.16,51,35.87,155,51974,0.403,0.009,11.983,11.032,cerah kering
47360,31.11,58,35.55,107,58359,0.396,0.007,12.056,10.453,cerah kering
47361,30.72,56,34.12,191,49225,0.429,0.009,11.317,10.353,cerah kering
47362,30.22,60,34.46,184,59946,0.428,0.005,12.445,11.192,cerah kering
47363,30.73,57,34.2,162,51762,0.428,0.004,11.817,11.744,cerah kering
47364,30.61,53,37.27,160,56179,0.427,0.007,12.317,11.184,cerah kering
47365,32.13,50,34.6,195,53806,0.417,0.009,12.362,10.406,cerah kering
47366,30.3,60,34.52,110,56235,0.483,0.004,12.021,11.003,cerah kering
47367,30.5,56,37.35,105,51838,0.451,0.008,11.942,10.498,cerah kering
47368,30.99,58,33.98,116,49594,0.479,0.008,12.238,11.561,cerah kering
47369,31.13,51,35.35,129,62015,0.45,0.006,12.738,11.554,cerah kering
47370,31.46,50,37.19,118,51070,0.464,0.009,11.472,11.674,cerah kering
47371,30.77,57,34.31,135,61427,0.403,0.006,12.053,11.327,cerah kering
47372,31.39,56,36.36,170,55665,0.421,0.006,11.968,11.77,cerah kering
47373,30.52,54,34.33,108,51348,0.482,0.009,12.787,10.866,cerah kering
47374,31.92,60,36.03,143,61085,0.484,0.004,12.158,10.878,cerah kering
47375,32.49,55,36.6,182,60184,0.395,0.007,12.749,10.644,cerah kering
47376,30.32,55,36.82,177,59192,0.461,0.004,12.74,10.715,cerah kering
47377,30.74,51,35.03,122,60274,0.455,0.004,11.894,10.842,cerah kering
47378,31.22,59,33.68,160,45370,0.464,0.006,12.308,11.48,cerah kering
47379,31.48,54,33.45,130,56736,0.402,0.006,11.286,11.443,cerah kering
47380,32.22,50,35.12,110,59642,0.435,0.009,12.158,10.508,cerah kering
47381,30.64,59,34.97,149,47655,0.419,0.004,12.535,10.444,cerah kering
47382,30.55,53,35.42,175,61028,0.466,0.01,11.621,10.492,cerah kering
47383,30.62,57,37.36,132,48672,0.403,0.004,12.115,11.389,cerah kering
47384,30.9,53,34.12,132,50892,0.418,0.009,12.36,10.494,cerah kering
47385,31.4,57,33.59,109,61653,0.437,0.009,11.981,11.485,cerah kering
47386,32.03,53,34.01,127,54155,0.459,0.006,11.768,11.229,cerah kering
47387,30.78,51,34.03,175,46527,0.464,0.009,11.592,10.552,cerah kering
47388,32.35,52,34.31,190,52127,0.417,0.007,11.8,10.419,cerah kering
47389,31.74,50,36.34,167,59039,0.493,0.007,12.198,10.529,cerah kering
47390,31.07,54,35.22,113,58743,0.459,0.008,12.256,11.577,cerah kering
47391,30.53,54,36.23,146,50638,0.457,0.004,11.756,11.602,cerah kering
47392,30.75,55,35.7,124,51339,0.427,0.006,11.957,10.934,cerah kering
47393,31.61,57,36.4,166,61512,0.436,0.004,12.437,11.349,cerah kering
47394,30.53,60,33.73,178,59777,0.406,0.004,12.375,10.733,cerah kering
47395,31.43,52,36.36,169,53210,0.439,0.008,11.45,10.494,cerah kering
47396,32.5,54,36.3,121,56500,0.476,0.005,12.085,10.977,cerah kering
47397,30.73,59,34.02,164,49584,0.436,0.009,12.353,11.531,cerah kering
47398,31.05,50,36.06,180,49668,0.444,0.005,11.405,11.459,cerah kering
47399,32.46,56,34.54,155,46974,0.484,0.007,11.387,10.846,cerah kering
47400,31.01,56,36.92,107,56685,0.453,0.007,11.613,10.791,cerah kering
47401,31.64,56,34.74,167,61670,0.442,0.008,12.174,11.316,cerah kering
47402,31.83,51,35.02,149,61056,0.435,0.009,11.889,11.646,cerah kering
47403,31.55,53,33.4,191,54924,0.45,0.009,11.657,11.591,cerah kering
47404,32.45,60,37.03,132,58048,0.391,0.009,12.248,10.447,cerah kering
47405,32.37,53,34.35,151,59133,0.442,0.007,11.6,11.698,cerah kering
47406,31.35,52,36.47,194,52190,0.408,0.004,11.782,11.019,cerah kering
47407,31.95,55,34.07,108,61478,0.477,0.009,12.783,11.142,cerah kering
47408,31.93,55,33.27,173,55124,0.475,0.004,12.465,10.311,cerah kering
47409,32.23,55,35.46,125,59298,0.405,0.008,12.466,11.152,cerah kering
47410,31.93,58,34.74,121,55779,0.46,0.004,11.691,10.683,cerah kering
47411,32.38,56,37.44,115,54926,0.428,0.004,11.479,11.499,cerah kering
47412,30.82,58,36.17,114,53370,0.475,0.007,11.567,10.826,cerah kering
47413,31.73,59,36.81,158,60814,0.392,0.007,11.84,10.28,cerah kering
47414,30.86,51,36.91,166,49085,0.425,0.004,12.04,11.585,cerah kering
47415,31.96,52,35.66,148,47078,0.421,0.006,11.642,11.472,cerah kering
47416,31.76,54,33.83,162,52319,0.434,0.009,12.648,11.036,cerah kering
47417,30.81,55,35.24,192,62140,0.414,0.009,12.191,11.693,cerah kering
47418,31.54,52,34.55,181,49917,0.487,0.009,12.117,11.687,cerah kering
47419,30.32,57,35.43,105,53865,0.441,0.008,12.398,11.383,cerah kering
47420,32.32,56,34.59,190,60154,0.417,0.006,11.54,10.491,cerah kering
47421,31.53,55,33.29,193,49626,0.418,0.007,11.503,11.4,cerah kering
47422,31.11,51,34.84,193,54847,0.414,0.01,11.489,11.328,cerah kering
47423,30.68,59,35.61,124,62390,0.418,0.008,12.152,10.345,cerah kering
47424,32.36,55,36.49,144,55394,0.447,0.008,11.875,10.393,cerah kering
47425,30.52,53,34.89,130,48804,0.426,0.007,11.968,11.17,cerah kering
47426,30.44,54,35.1,186,56479,0.426,0.007,11.557,11.576,cerah kering
47427,30.4,60,35.55,117,50404,0.393,0.009,11.693,10.438,cerah kering
47428,30.4,55,35.47,166,48176,0.458,0.005,11.771,11.629,cerah kering
47429,32.42,55,35.46,161,46192,0.411,0.004,11.383,10.361,cerah kering
47430,30.73,52,34.19,140,53778,0.413,0.005,11.769,10.486,cerah kering
47431,31.27,54,37.35,142,55108,0.475,0.009,12.467,10.97,cerah kering
47432,31.07,52,33.87,188,53394,0.458,0.008,11.662,10.204,cerah kering
47433,30.51,54,35.08,150,49919,0.464,0.008,11.627,10.206,cerah kering
47434,32.4,53,36.47,127,61744,0.492,0.009,11.441,10.806,cerah kering
47435,30.78,54,33.26,156,59175,0.405,0.007,12.002,11.703,cerah kering
47436,30.3,58,37.46,133,45524,0.476,0.008,11.427,10.988,cerah kering
47437,31.58,60,35.84,174,56496,0.398,0.009,11.457,11.021,cerah kering
47438,32.08,55,35.6,131,61189,0.435,0.005,11.855,10.223,cerah kering
47439,30.91,54,34.41,173,61945,0.425,0.007,11.81,11.116,cerah kering
47440,30.75,58,34.99,130,55999,0.414,0.007,11.347,11.638,cerah kering
47441,31.12,53,35.29,162,53406,0.434,0.008,11.583,11.235,cerah kering
47442,32.05,60,33.39,180,58578,0.477,0.009,11.766,10.409,cerah kering
47443,30.73,52,37.12,189,61355,0.432,0.009,12.47,10.309,cerah kering
47444,31.42,57,35.48,183,47726,0.421,0.009,12.311,10.406,cerah kering
47445,30.77,53,34.83,148,46920,0.491,0.004,12.023,10.965,cerah kering
47446,31.71,57,33.4,159,52017,0.409,0.01,12.399,11.269,cerah kering
47447,32.28,50,34.23,186,46048,0.422,0.009,11.453,10.64,cerah kering
47448,31.88,57,34.91,134,59540,0.459,0.005,12.514,10.962,cerah kering
47449,32.24,60,34.79,184,48208,0.475,0.008,12.085,10.217,cerah kering
47450,32.48,55,35.14,137,56675,0.431,0.008,12.476,11.028,cerah kering
47451,31.64,60,36.81,141,49775,0.41,0.008,11.807,11.115,cerah kering
47452,30.97,57,34.59,116,57522,0.467,0.004,12.074,10.499,cerah kering
47453,31.69,52,33.37,153,50507,0.447,0.006,12.326,10.72,cerah kering
47454,30.8,60,33.88,137,54136,0.477,0.005,11.954,10.354,cerah kering
47455,32.26,56,35.8,167,58516,0.416,0.009,11.553,11.557,cerah kering
47456,32.07,52,36.35,195,50877,0.397,0.006,12.338,10.708,cerah kering
47457,30.72,60,37.45,133,51063,0.488,0.01,11.739,10.368,cerah kering
47458,31.03,56,36.6,130,56053,0.451,0.007,11.929,11.141,cerah kering
47459,32.47,55,35.01,106,49252,0.442,0.005,11.89,11.666,cerah kering
47460,31.61,54,34.79,163,52372,0.395,0.004,11.858,11.434,cerah kering
47461,31.34,58,35.5,149,51479,0.457,0.006,12.509,10.933,cerah kering
47462,30.93,54,37.46,167,54944,0.486,0.007,11.445,11.179,cerah kering
47463,30.31,54,36.86,150,53820,0.399,0.009,12.545,10.346,cerah kering
47464,31.51,60,36.23,120,55702,0.459,0.006,11.71,11.496,cerah kering
47465,31.96,57,37.21,111,51713,0.474,0.006,12.357,10.511,cerah kering
47466,31.34,51,37.29,184,54251,0.463,0.006,12.655,10.875,cerah kering
47467,31.91,55,34.07,151,57099,0.414,0.006,12.377,10.624,cerah kering
47468,30.21,56,37.25,142,54478,0.422,0.006,12.627,10.395,cerah kering
47469,30.58,60,37.38,107,48361,0.41,0.01,11.8,11.199,cerah kering
47470,30.89,56,36.12,110,48884,0.405,0.004,11.888,11.769,cerah kering
47471,30.95,53,33.74,187,49584,0.398,0.009,12.111,10.463,cerah kering
47472,30.5,50,35.58,158,47799,0.467,0.008,11.317,11.127,cerah kering
47473,30.28,54,36.15,140,50519,0.46,0.007,12.764,10.487,cerah kering
47474,30.72,54,35.54,173,46846,0.416,0.007,12.126,11.28,cerah kering
47475,32.21,52,33.06,128,58561,0.493,0.008,12.223,10.32,cerah kering
47476,31.21,55,33.41,150,61567,0.454,0.006,12.722,11.09,cerah kering
47477,30.45,59,34.71,150,49980,0.436,0.008,11.94,10.644,cerah kering
47478,30.62,50,35.03,165,53774,0.489,0.009,12.477,10.201,cerah kering
47479,31.2,55,34.03,105,60686,0.454,0.007,12.76,11.221,cerah kering
47480,31.89,58,33.21,169,45965,0.407,0.005,12.755,10.684,cerah kering
47481,30.59,55,37.31,195,59858,0.439,0.008,11.732,10.614,cerah kering
47482,30.77,50,35.71,151,59146,0.44,0.008,12.599,11.425,cerah kering
47483,31.69,52,33.93,161,62185,0.473,0.008,12.474,11.296,cerah kering
47484,31.34,56,37.37,138,46298,0.42,0.004,12.006,10.357,cerah kering
47485,31.31,53,35.66,161,49085,0.451,0.006,12.366,11.144,cerah kering
47486,30.37,51,33.97,146,47442,0.39,0.006,12.462,11.002,cerah kering
47487,30.73,55,34.65,132,58978,0.461,0.004,11.944,10.279,cerah kering
47488,31.87,56,37.44,164,45641,0.393,0.01,12.409,11.64,cerah kering
47489,32.31,57,35.99,190,49503,0.457,0.01,11.535,11.224,cerah kering
47490,31.71,50,36.18,119,55057,0.436,0.01,11.757,11.653,cerah kering
47491,30.34,56,34.59,195,60098,0.46,0.01,11.946,10.852,cerah kering
47492,32.09,56,33.43,120,52449,0.393,0.004,12.745,11.613,cerah kering
47493,31.54,56,33.86,176,49502,0.437,0.009,11.566,11.649,cerah kering
47494,30.33,55,34.02,128,49254,0.454,0.007,11.637,10.41,cerah kering
47495,30.27,56,34.94,194,55231,0.43,0.006,12.725,10.524,cerah kering
47496,31.25,60,34.65,132,53105,0.467,0.01,12.202,11.417,cerah kering
47497,32.45,52,37.06,133,58441,0.441,0.005,12.052,10.964,cerah kering
47498,31.73,57,33.34,181,53959,0.484,0.01,11.419,10.578,cerah kering
47499,30.64,53,34.15,165,51236,0.457,0.009,12.322,10.424,cerah kering
47500,32.04,53,33.28,173,58882,0.43,0.007,11.781,11.176,cerah kering
47501,31.0,60,37.13,179,50008,0.47,0.005,12.637,10.413,cerah kering
47502,31.89,60,35.86,160,49371,0.47,0.004,12.428,11.655,cerah kering
47503,30.97,58,33.57,106,59310,0.488,0.006,12.011,10.343,cerah kering
47504,30.83,55,36.85,175,56402,0.46,0.008,12.652,10.53,cerah kering
47505,30.48,56,34.66,185,47257,0.491,0.01,11.761,11.598,cerah kering
47506,31.08,53,35.78,183,58498,0.468,0.005,11.832,10.234,cerah kering
47507,30.71,53,36.56,150,52307,0.411,0.009,12.786,10.407,cerah kering
47508,32.33,53,33.57,165,53642,0.462,0.004,11.302,10.891,cerah kering
47509,30.98,56,33.4,114,46907,0.398,0.004,12.478,11.212,cerah kering
47510,31.76,60,33.21,152,47355,0.446,0.009,11.896,11.28,cerah kering
47511,30.62,60,35.58,184,53929,0.464,0.004,11.999,11.576,cerah kering
47512,32.32,52,37.47,171,49580,0.439,0.004,12.658,11.762,cerah kering
47513,32.47,56,37.32,165,55103,0.466,0.007,11.957,10.765,cerah kering
47514,30.9,54,35.82,173,45257,0.433,0.01,11.388,10.433,cerah kering
47515,32.01,54,37.13,150,59361,0.474,0.007,12.387,10.78,cerah kering
47516,32.49,50,34.32,112,55280,0.425,0.008,11.743,10.444,cerah kering
47517,31.45,53,35.14,183,52564,0.485,0.005,12.497,11.117,cerah kering
47518,31.66,56,36.6,185,52372,0.424,0.005,12.001,11.269,cerah kering
47519,30.85,55,36.98,129,60452,0.489,0.004,11.64,11.429,cerah kering
47520,30.66,53,33.77,126,56419,0.459,0.009,11.509,10.497,cerah kering
47521,30.81,51,37.49,185,49932,0.491,0.01,12.372,10.334,cerah kering
47522,30.82,55,33.86,128,61657,0.476,0.004,12.343,11.676,cerah kering
47523,30.28,50,36.66,154,56009,0.407,0.004,11.713,11.03,cerah kering
47524,31.22,57,37.39,141,49810,0.414,0.007,12.556,11.664,cerah kering
47525,31.66,56,33.82,178,62425,0.472,0.006,11.389,11.056,cerah kering
47526,32.3,56,36.21,173,49568,0.391,0.009,11.929,10.486,cerah kering
47527,32.18,50,34.79,186,55411,0.481,0.004,11.59,10.67,cerah kering
47528,30.66,57,36.64,176,61027,0.402,0.005,12.521,11.702,cerah kering
47529,31.13,51,34.35,165,53922,0.493,0.007,12.749,10.183,cerah kering
47530,31.5,55,34.25,137,61092,0.484,0.008,12.207,10.595,cerah kering
47531,31.94,52,34.19,116,54702,0.483,0.008,12.422,11.147,cerah kering
47532,31.85,52,34.64,164,54975,0.461,0.005,11.733,11.662,cerah kering
47533,32.23,55,34.77,175,60178,0.437,0.006,11.486,11.682,cerah kering
47534,32.28,55,34.4,158,57281,0.477,0.004,11.994,10.996,cerah kering
47535,32.49,59,36.66,113,48385,0.433,0.008,12.081,10.802,cerah kering
47536,32.4,54,34.28,173,49156,0.399,0.006,11.293,11.789,cerah kering
